          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.0

                g    57    0.435 (0.1060)    0.651  0.324 (0.0110)   -0.050  0.810 (0.0047)
                r    58    0.344 (0.0850)    0.513  0.254 (0.0117)   -0.038  0.636 (0.0008)
                i    59    0.279 (0.0692)    0.414  0.203 (0.0115)   -0.027  0.509 (0.0019)
                z    60    0.218 (0.0636)    0.341  0.184 (0.0122)   -0.058  0.460 (0.0034)
 HST STIS Ly_alpha   61    1.380 (0.2191)    0.867 -0.769 (0.0301)    2.534 -1.923 (0.0668)
            Fclear   62    1.277 (0.1521)    0.944 -0.500 (0.0065)    2.027 -1.249 (0.0301)
             Fsrf2   63    1.247 (0.1343)    0.958 -0.433 (0.0041)    1.896 -1.082 (0.0227)
              Fqtz   64    1.159 (0.0893)    0.974 -0.278 (0.0053)    1.576 -0.694 (0.0106)
              CIII   65    0.980 (0.0206)    0.941 -0.059 (0.0034)    1.069 -0.147 (0.0031)
              MgII   66    0.613 (0.0447)    0.692  0.118 (0.0146)    0.437  0.294 (0.0090)
            Nclear   67    0.951 (0.0315)    0.883 -0.103 (0.0044)    1.106 -0.257 (0.0089)
             Nsrf2   68    0.921 (0.0195)    0.880 -0.062 (0.0040)    1.015 -0.156 (0.0064)
              Nqtz   69    0.902 (0.0124)    0.876 -0.039 (0.0039)    0.960 -0.096 (0.0054)
             cn182   70    1.025 (0.0418)    0.940 -0.128 (0.0033)    1.218 -0.321 (0.0059)
             cn270   71    0.687 (0.0364)    0.753  0.099 (0.0110)    0.539  0.247 (0.0064)
            Oclear   72    0.389 (0.0890)    0.568  0.268 (0.0116)   -0.012  0.670 (0.0014)
         Oclear-lp   73    0.307 (0.0774)    0.460  0.230 (0.0118)   -0.038  0.574 (0.0010)
             [OII]   74    0.325 (0.0660)    0.445  0.180 (0.0180)    0.055  0.449 (0.0094)
            [OIII]   75    0.422 (0.1031)    0.632  0.316 (0.0104)   -0.052  0.790 (0.0049)
 2MASS          J    76    0.190 (0.0560)    0.298  0.161 (0.0110)   -0.051  0.403 (0.0033)
 2MASS          H    77    0.139 (0.0432)    0.221  0.122 (0.0097)   -0.044  0.306 (0.0039)
 2MASS          Ks   78    0.119 (0.0376)    0.188  0.104 (0.0094)   -0.037  0.260 (0.0044)
 SWASP               79    0.403 (0.0984)    0.602  0.299 (0.0113)   -0.046  0.747 (0.0032)
 MOST                80    0.396 (0.0969)    0.592  0.294 (0.0112)   -0.045  0.735 (0.0030)
 GAIA (2006)    G    81    0.387 (0.0941)    0.576  0.284 (0.0114)   -0.040  0.711 (0.0023)
 GAIA (2010)    G    82    0.373 (0.0912)    0.556  0.275 (0.0115)   -0.040  0.688 (0.0019)
 GAIA (2010)    BP   83    0.407 (0.0984)    0.606  0.298 (0.0114)   -0.040  0.746 (0.0030)
 GAIA (2010)    RP   84    0.271 (0.0699)    0.408  0.205 (0.0118)   -0.037  0.513 (0.0021)
 GAIA (2010)  G_RV   85    0.224 (0.0534)    0.326  0.154 (0.0111)   -0.007  0.384 (0.0039)
 Milone        230   86    0.847 (0.0100)    0.863  0.024 (0.0054)    0.811  0.060 (0.0044)
               250   87    0.758 (0.0252)    0.803  0.067 (0.0088)    0.658  0.167 (0.0057)
               270   88    0.685 (0.0370)    0.752  0.101 (0.0108)    0.533  0.253 (0.0062)
               290   89    0.616 (0.0465)    0.702  0.129 (0.0125)    0.423  0.322 (0.0065)
               310   90    0.559 (0.0522)    0.655  0.145 (0.0137)    0.342  0.361 (0.0069)
               330   91    0.503 (0.0572)    0.608  0.158 (0.0151)    0.266  0.395 (0.0077)
 CaII triplet  858   92    0.227 (0.0509)    0.324  0.146 (0.0108)    0.007  0.366 (0.0039)
 WIRE  Johnson V+R   93    0.352 (0.0866)    0.525  0.260 (0.0115)   -0.038  0.650 (0.0012)
               LUT   94    0.610 (0.0479)    0.699  0.134 (0.0121)    0.408  0.336 (0.0058)


          Teff = 10750 K,  log g = 2.0,  [M/H] = +0.0

 bolometric           0    0.627 (0.0258)    0.675  0.072 (0.0058)    0.518  0.181 (0.0024)
 Stromgren      u     1    0.477 (0.0634)    0.596  0.179 (0.0145)    0.208  0.447 (0.0060)
                v     2    0.512 (0.0742)    0.675  0.245 (0.0034)    0.144  0.613 (0.0151)
                b     3    0.473 (0.0811)    0.646  0.260 (0.0019)    0.083  0.650 (0.0115)
                y     4    0.416 (0.0876)    0.596  0.271 (0.0073)    0.010  0.677 (0.0059)
 Johnson        U     5    0.492 (0.0694)    0.637  0.218 (0.0045)    0.166  0.544 (0.0060)
                B     6    0.494 (0.0772)    0.662  0.252 (0.0019)    0.117  0.629 (0.0134)
                V     7    0.417 (0.0873)    0.597  0.270 (0.0071)    0.013  0.675 (0.0061)
                R     8    0.348 (0.0891)    0.523  0.263 (0.0139)   -0.047  0.658 (0.0012)
                I     9    0.285 (0.0926)    0.461  0.265 (0.0191)   -0.112  0.661 (0.0064)
                J    10    0.232 (0.0893)    0.396  0.246 (0.0228)   -0.137  0.615 (0.0110)
                K    11    0.150 (0.0746)    0.278  0.192 (0.0254)   -0.138  0.480 (0.0163)
                L    12    0.104 (0.0612)    0.205  0.151 (0.0237)   -0.123  0.379 (0.0165)
                M    13    0.080 (0.0526)    0.165  0.127 (0.0214)   -0.111  0.319 (0.0154)
                N    14    0.053 (0.0406)    0.118  0.099 (0.0164)   -0.096  0.247 (0.0118)
 Cousins        Rc   15    0.362 (0.0893)    0.539  0.266 (0.0126)   -0.037  0.665 (0.0005)
                Ic   16    0.293 (0.0883)    0.461  0.252 (0.0186)   -0.084  0.629 (0.0065)
 Bessell        UX   17    0.493 (0.0679)    0.634  0.211 (0.0058)    0.178  0.526 (0.0043)
 Bessell        BX   18    0.493 (0.0774)    0.661  0.252 (0.0018)    0.115  0.630 (0.0133)
 Bessell        B    19    0.494 (0.0771)    0.662  0.252 (0.0019)    0.117  0.629 (0.0135)
 Bessell        V    20    0.417 (0.0873)    0.597  0.270 (0.0071)    0.012  0.675 (0.0060)
 Bessell        R    21    0.362 (0.0892)    0.539  0.266 (0.0126)   -0.037  0.665 (0.0005)
 Bessell        I    22    0.291 (0.0898)    0.462  0.256 (0.0187)   -0.094  0.641 (0.0064)
 Tycho         TyB   23    0.503 (0.0755)    0.668  0.248 (0.0025)    0.131  0.619 (0.0141)
               TyV   24    0.430 (0.0862)    0.609  0.269 (0.0057)    0.027  0.672 (0.0074)
 Hipparchos    HIP   25    0.459 (0.0812)    0.631  0.258 (0.0029)    0.072  0.645 (0.0098)
 KEPLER              26    0.404 (0.0862)    0.580  0.264 (0.0082)    0.007  0.661 (0.0046)
 COROT SIS           27    0.414 (0.0847)    0.588  0.262 (0.0072)    0.022  0.654 (0.0055)
 COROT EXO           28    0.410 (0.0850)    0.584  0.262 (0.0076)    0.017  0.655 (0.0051)
 Geneva         U    29    0.485 (0.0632)    0.606  0.181 (0.0131)    0.213  0.453 (0.0045)
                B    30    0.504 (0.0755)    0.669  0.248 (0.0026)    0.132  0.620 (0.0143)
                B1   31    0.514 (0.0734)    0.676  0.244 (0.0037)    0.149  0.609 (0.0153)
                B2   32    0.487 (0.0787)    0.657  0.255 (0.0015)    0.105  0.638 (0.0127)
                V    33    0.417 (0.0874)    0.597  0.270 (0.0072)    0.012  0.675 (0.0060)
                V1   34    0.421 (0.0871)    0.601  0.270 (0.0067)    0.016  0.675 (0.0065)
                G    35    0.396 (0.0889)    0.576  0.271 (0.0094)   -0.011  0.677 (0.0038)
 Vilnius        U    36    0.487 (0.0620)    0.603  0.175 (0.0141)    0.224  0.438 (0.0057)
                P    37    0.489 (0.0731)    0.646  0.235 (0.0015)    0.137  0.587 (0.0100)
                X    38    0.515 (0.0735)    0.677  0.244 (0.0038)    0.149  0.609 (0.0154)
                Y    39    0.474 (0.0809)    0.647  0.259 (0.0019)    0.085  0.648 (0.0114)
                Z    40    0.435 (0.0859)    0.615  0.269 (0.0052)    0.032  0.672 (0.0079)
                V    41    0.417 (0.0875)    0.598  0.271 (0.0071)    0.012  0.676 (0.0061)
                S    42    0.349 (0.0896)    0.526  0.265 (0.0137)   -0.049  0.664 (0.0010)
 Milone         iz   43    0.267 (0.0942)    0.444  0.266 (0.0208)   -0.132  0.665 (0.0080)
                iJ   44    0.226 (0.0885)    0.388  0.243 (0.0232)   -0.138  0.607 (0.0116)
                iH   45    0.183 (0.0855)    0.335  0.227 (0.0258)   -0.158  0.568 (0.0150)
                iK   46    0.147 (0.0734)    0.272  0.188 (0.0253)   -0.135  0.471 (0.0164)
 YMS94         iz    47    0.267 (0.0942)    0.444  0.266 (0.0208)   -0.132  0.665 (0.0080)
               iJ    48    0.226 (0.0885)    0.388  0.243 (0.0232)   -0.138  0.607 (0.0116)
               iH    49    0.183 (0.0855)    0.335  0.227 (0.0258)   -0.158  0.568 (0.0150)
               iK    50    0.147 (0.0733)    0.272  0.188 (0.0253)   -0.135  0.471 (0.0164)
               iL    51    0.097 (0.0593)    0.194  0.146 (0.0234)   -0.121  0.364 (0.0166)
               iLp   52    0.093 (0.0572)    0.185  0.139 (0.0232)   -0.115  0.347 (0.0166)
               iM    53    0.079 (0.0531)    0.164  0.128 (0.0221)   -0.113  0.319 (0.0160)
               in    54    0.053 (0.0408)    0.119  0.099 (0.0165)   -0.096  0.248 (0.0118)
               iN    55    0.050 (0.0394)    0.114  0.096 (0.0158)   -0.095  0.241 (0.0112)
 Sloan DSS      u    56    0.492 (0.0656)    0.623  0.198 (0.0089)    0.195  0.494 (0.0009)
                g    57    0.469 (0.0811)    0.642  0.260 (0.0020)    0.080  0.649 (0.0111)
                r    58    0.373 (0.0893)    0.552  0.268 (0.0116)   -0.029  0.671 (0.0015)
                i    59    0.305 (0.0882)    0.474  0.253 (0.0177)   -0.075  0.633 (0.0056)
                z    60    0.279 (0.0969)    0.465  0.278 (0.0194)   -0.137  0.695 (0.0060)
 HST STIS Ly_alpha   61    1.285 (0.2007)    0.815 -0.705 (0.0271)    2.342 -1.762 (0.0605)
            Fclear   62    1.132 (0.1318)    0.838 -0.441 (0.0066)    1.794 -1.102 (0.0276)
             Fsrf2   63    1.090 (0.1135)    0.843 -0.371 (0.0018)    1.647 -0.928 (0.0191)
              Fqtz   64    1.044 (0.0920)    0.850 -0.292 (0.0035)    1.482 -0.729 (0.0108)
              CIII   65    0.901 (0.0348)    0.836 -0.098 (0.0073)    1.048 -0.244 (0.0027)
              MgII   66    0.646 (0.0379)    0.716  0.104 (0.0103)    0.490  0.260 (0.0054)
            Nclear   67    0.867 (0.0306)    0.800 -0.100 (0.0013)    1.017 -0.251 (0.0060)
             Nsrf2   68    0.845 (0.0221)    0.798 -0.071 (0.0008)    0.952 -0.178 (0.0039)
              Nqtz   69    0.834 (0.0177)    0.796 -0.057 (0.0008)    0.919 -0.141 (0.0031)
             cn182   70    0.937 (0.0509)    0.832 -0.157 (0.0041)    1.172 -0.392 (0.0037)
             cn270   71    0.681 (0.0299)    0.736  0.082 (0.0083)    0.558  0.205 (0.0044)
            Oclear   72    0.426 (0.0816)    0.593  0.251 (0.0074)    0.049  0.628 (0.0047)
         Oclear-lp   73    0.340 (0.0900)    0.516  0.265 (0.0145)   -0.058  0.663 (0.0018)
             [OII]   74    0.482 (0.0789)    0.653  0.257 (0.0013)    0.097  0.641 (0.0129)
            [OIII]   75    0.441 (0.0863)    0.622  0.272 (0.0043)    0.033  0.679 (0.0091)
 2MASS          J    76    0.229 (0.0887)    0.391  0.244 (0.0231)   -0.137  0.609 (0.0114)
 2MASS          H    77    0.181 (0.0849)    0.332  0.226 (0.0258)   -0.157  0.564 (0.0151)
 2MASS          Ks   78    0.150 (0.0741)    0.277  0.191 (0.0254)   -0.136  0.477 (0.0164)
 SWASP               79    0.434 (0.0841)    0.610  0.263 (0.0052)    0.040  0.658 (0.0076)
 MOST                80    0.427 (0.0846)    0.602  0.263 (0.0060)    0.032  0.658 (0.0068)
 GAIA (2006)    G    81    0.421 (0.0840)    0.595  0.260 (0.0066)    0.030  0.651 (0.0060)
 GAIA (2010)    G    82    0.406 (0.0852)    0.581  0.262 (0.0080)    0.014  0.654 (0.0047)
 GAIA (2010)    BP   83    0.442 (0.0828)    0.616  0.260 (0.0047)    0.052  0.650 (0.0080)
 GAIA (2010)    RP   84    0.309 (0.0905)    0.483  0.261 (0.0172)   -0.084  0.654 (0.0047)
 GAIA (2010)  G_RV   85    0.274 (0.0996)    0.465  0.286 (0.0196)   -0.155  0.715 (0.0059)
 Milone        230   86    0.809 (0.0046)    0.798 -0.016 (0.0029)    0.833 -0.040 (0.0037)
               250   87    0.736 (0.0165)    0.764  0.043 (0.0058)    0.671  0.107 (0.0037)
               270   88    0.677 (0.0306)    0.733  0.085 (0.0081)    0.550  0.212 (0.0041)
               290   89    0.618 (0.0422)    0.699  0.121 (0.0089)    0.436  0.303 (0.0032)
               310   90    0.567 (0.0503)    0.664  0.145 (0.0104)    0.350  0.361 (0.0035)
               330   91    0.517 (0.0578)    0.626  0.163 (0.0134)    0.273  0.407 (0.0056)
 CaII triplet  858   92    0.272 (0.0998)    0.463  0.287 (0.0198)   -0.158  0.716 (0.0061)
 WIRE  Johnson V+R   93    0.379 (0.0882)    0.557  0.266 (0.0108)   -0.020  0.666 (0.0021)
               LUT   94    0.609 (0.0429)    0.693  0.125 (0.0081)    0.421  0.313 (0.0021)


          Teff = 10750 K,  log g = 2.5,  [M/H] = +0.0

 bolometric           0    0.637 (0.0267)    0.687  0.075 (0.0063)    0.525  0.186 (0.0027)
 Stromgren      u     1    0.467 (0.0618)    0.582  0.172 (0.0157)    0.210  0.429 (0.0076)
                v     2    0.493 (0.0909)    0.689  0.293 (0.0025)    0.053  0.733 (0.0145)
                b     3    0.456 (0.0929)    0.651  0.292 (0.0046)    0.018  0.731 (0.0102)
                y     4    0.400 (0.0925)    0.589  0.283 (0.0094)   -0.024  0.707 (0.0044)
 Johnson        U     5    0.474 (0.0783)    0.635  0.242 (0.0069)    0.111  0.605 (0.0048)
                B     6    0.476 (0.0917)    0.671  0.293 (0.0028)    0.037  0.731 (0.0126)
                V     7    0.401 (0.0925)    0.590  0.283 (0.0091)   -0.023  0.707 (0.0047)
                R     8    0.333 (0.0867)    0.503  0.256 (0.0139)   -0.051  0.639 (0.0017)
                I     9    0.265 (0.0846)    0.426  0.241 (0.0179)   -0.097  0.603 (0.0063)
                J    10    0.215 (0.0771)    0.357  0.213 (0.0195)   -0.105  0.533 (0.0094)
                K    11    0.137 (0.0587)    0.239  0.153 (0.0195)   -0.093  0.383 (0.0123)
                L    12    0.094 (0.0466)    0.172  0.117 (0.0175)   -0.082  0.292 (0.0120)
                M    13    0.071 (0.0400)    0.136  0.098 (0.0159)   -0.075  0.244 (0.0113)
                N    14    0.047 (0.0327)    0.100  0.081 (0.0128)   -0.074  0.202 (0.0090)
 Cousins        Rc   15    0.346 (0.0883)    0.521  0.262 (0.0131)   -0.047  0.655 (0.0007)
                Ic   16    0.278 (0.0804)    0.431  0.230 (0.0169)   -0.066  0.574 (0.0059)
 Bessell        UX   17    0.477 (0.0755)    0.631  0.231 (0.0080)    0.131  0.577 (0.0031)
 Bessell        BX   18    0.475 (0.0917)    0.670  0.293 (0.0029)    0.036  0.731 (0.0124)
 Bessell        B    19    0.476 (0.0916)    0.671  0.293 (0.0028)    0.038  0.731 (0.0126)
 Bessell        V    20    0.401 (0.0925)    0.589  0.283 (0.0092)   -0.023  0.707 (0.0046)
 Bessell        R    21    0.346 (0.0882)    0.521  0.262 (0.0131)   -0.047  0.655 (0.0007)
 Bessell        I    22    0.274 (0.0819)    0.430  0.234 (0.0172)   -0.077  0.585 (0.0061)
 Tycho         TyB   23    0.484 (0.0910)    0.679  0.292 (0.0025)    0.047  0.729 (0.0133)
               TyV   24    0.413 (0.0929)    0.604  0.286 (0.0081)   -0.016  0.716 (0.0059)
 Hipparchos    HIP   25    0.442 (0.0913)    0.632  0.286 (0.0054)    0.013  0.715 (0.0088)
 KEPLER              26    0.388 (0.0902)    0.571  0.275 (0.0096)   -0.024  0.686 (0.0037)
 COROT SIS           27    0.398 (0.0898)    0.581  0.275 (0.0087)   -0.015  0.688 (0.0047)
 COROT EXO           28    0.394 (0.0897)    0.577  0.274 (0.0090)   -0.017  0.686 (0.0043)
 Geneva         U    29    0.474 (0.0628)    0.592  0.177 (0.0146)    0.209  0.443 (0.0062)
                B    30    0.485 (0.0912)    0.680  0.293 (0.0025)    0.046  0.731 (0.0135)
                B1   31    0.494 (0.0905)    0.689  0.292 (0.0024)    0.055  0.731 (0.0147)
                B2   32    0.470 (0.0922)    0.665  0.293 (0.0035)    0.031  0.732 (0.0116)
                V    33    0.401 (0.0925)    0.590  0.283 (0.0092)   -0.023  0.707 (0.0046)
                V1   34    0.405 (0.0927)    0.595  0.284 (0.0089)   -0.021  0.710 (0.0050)
                G    35    0.380 (0.0916)    0.564  0.277 (0.0109)   -0.035  0.692 (0.0026)
 Vilnius        U    36    0.478 (0.0607)    0.590  0.169 (0.0153)    0.225  0.422 (0.0073)
                P    37    0.466 (0.0849)    0.644  0.267 (0.0048)    0.066  0.667 (0.0084)
                X    38    0.496 (0.0907)    0.691  0.293 (0.0025)    0.056  0.733 (0.0149)
                Y    39    0.457 (0.0927)    0.652  0.292 (0.0046)    0.020  0.729 (0.0101)
                Z    40    0.419 (0.0933)    0.611  0.288 (0.0077)   -0.013  0.720 (0.0064)
                V    41    0.402 (0.0926)    0.590  0.283 (0.0092)   -0.023  0.708 (0.0046)
                S    42    0.333 (0.0875)    0.505  0.258 (0.0139)   -0.055  0.646 (0.0016)
 Milone         iz   43    0.246 (0.0851)    0.406  0.240 (0.0190)   -0.114  0.601 (0.0075)
                iJ   44    0.209 (0.0757)    0.348  0.209 (0.0197)   -0.104  0.521 (0.0098)
                iH   45    0.164 (0.0697)    0.288  0.186 (0.0209)   -0.116  0.466 (0.0120)
                iK   46    0.134 (0.0576)    0.233  0.149 (0.0194)   -0.090  0.373 (0.0123)
 YMS94         iz    47    0.246 (0.0851)    0.406  0.240 (0.0190)   -0.114  0.601 (0.0075)
               iJ    48    0.209 (0.0757)    0.348  0.209 (0.0197)   -0.104  0.521 (0.0098)
               iH    49    0.164 (0.0697)    0.288  0.186 (0.0209)   -0.116  0.466 (0.0120)
               iK    50    0.134 (0.0576)    0.233  0.149 (0.0194)   -0.090  0.373 (0.0123)
               iL    51    0.086 (0.0451)    0.161  0.113 (0.0171)   -0.083  0.282 (0.0118)
               iLp   52    0.082 (0.0433)    0.153  0.106 (0.0171)   -0.077  0.265 (0.0121)
               iM    53    0.068 (0.0399)    0.133  0.097 (0.0162)   -0.077  0.242 (0.0116)
               in    54    0.047 (0.0329)    0.101  0.081 (0.0128)   -0.075  0.203 (0.0090)
               iN    55    0.044 (0.0321)    0.097  0.080 (0.0124)   -0.075  0.199 (0.0086)
 Sloan DSS      u    56    0.477 (0.0698)    0.615  0.207 (0.0108)    0.166  0.519 (0.0010)
                g    57    0.452 (0.0925)    0.646  0.291 (0.0047)    0.016  0.728 (0.0099)
                r    58    0.358 (0.0895)    0.536  0.267 (0.0124)   -0.044  0.668 (0.0007)
                i    59    0.290 (0.0814)    0.446  0.234 (0.0162)   -0.061  0.586 (0.0051)
                z    60    0.255 (0.0888)    0.424  0.253 (0.0188)   -0.124  0.633 (0.0067)
 HST STIS Ly_alpha   61    1.343 (0.2183)    0.833 -0.765 (0.0292)    2.492 -1.914 (0.0656)
            Fclear   62    1.182 (0.1358)    0.883 -0.449 (0.0046)    1.856 -1.123 (0.0260)
             Fsrf2   63    1.139 (0.1148)    0.893 -0.369 (0.0018)    1.693 -0.923 (0.0165)
              Fqtz   64    1.084 (0.0887)    0.900 -0.276 (0.0057)    1.497 -0.689 (0.0079)
              CIII   65    0.929 (0.0271)    0.880 -0.072 (0.0069)    1.037 -0.181 (0.0035)
              MgII   66    0.641 (0.0406)    0.714  0.110 (0.0120)    0.476  0.274 (0.0068)
            Nclear   67    0.898 (0.0298)    0.833 -0.097 (0.0014)    1.043 -0.242 (0.0057)
             Nsrf2   68    0.871 (0.0195)    0.830 -0.061 (0.0012)    0.963 -0.154 (0.0034)
              Nqtz   69    0.857 (0.0141)    0.827 -0.044 (0.0012)    0.923 -0.110 (0.0027)
             cn182   70    0.969 (0.0460)    0.876 -0.139 (0.0046)    1.178 -0.349 (0.0025)
             cn270   71    0.680 (0.0334)    0.741  0.091 (0.0096)    0.543  0.229 (0.0053)
            Oclear   72    0.409 (0.0867)    0.586  0.265 (0.0089)    0.012  0.662 (0.0040)
         Oclear-lp   73    0.323 (0.0870)    0.494  0.256 (0.0144)   -0.060  0.639 (0.0022)
             [OII]   74    0.444 (0.0924)    0.638  0.290 (0.0052)    0.009  0.726 (0.0093)
            [OIII]   75    0.425 (0.0947)    0.621  0.294 (0.0068)   -0.016  0.736 (0.0076)
 2MASS          J    76    0.212 (0.0761)    0.352  0.210 (0.0196)   -0.103  0.525 (0.0097)
